date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans height_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-10-27 0 0.014726 0.002338 1761.661147 275.669492 0.02482 0.517188 12.052091 18.804881 1.485642 1.987019 0.466632 4.834845 4.279908 0.178555 0.680895 1.169353 1942 10 27
1942-10-28 0 0.010759 0.002287 1762.685948 274.656572 0.0243 0.516384 12.052249 18.804652 1.013646 1.986929 0.466626 4.834742 4.282035 0.178553 0.680838 1.169092 1942 10 28
1942-10-29 0 0.011086 0.002232 1763.680766 273.673394 0.023792 0.515664 12.052385 18.804423 0.983339 1.986839 0.466619 4.834638 4.28411 0.17855 0.680782 1.16885 1942 10 29
1942-10-30 0 0.013771 0.002495 1765.032983 272.335853 0.023296 0.515073 12.05247 18.804195 1.338055 1.986749 0.466613 4.834535 4.286383 0.178548 0.680725 1.168629 1942 10 30
1942-10-31 0 0.025069 0.002009 1766.461723 270.921327 0.022811 0.514489 12.052562 18.803966 1.403281 1.986658 0.466607 4.834432 4.288314 0.178545 0.680668 1.168345 1942 10 31
1942-11-01 0 0.021107 0.001537 1768.071826 269.326932 0.022336 0.513888 12.052668 18.803737 1.588608 1.986568 0.4666 4.834329 4.289947 0.178543 0.680611 1.167959 1942 11 1
1942-11-02 0 0.019178 0.001283 1769.70149 267.713178 0.021873 0.513256 12.052786 18.803509 1.610101 1.986478 0.466594 4.834226 4.291423 0.17854 0.680555 1.167511 1942 11 2
1942-11-03 0 2.377136 0.001968 1764.897215 272.503174 0.021423 0.511575 12.053505 18.80328 0 1.986388 0.466587 4.834123 4.293302 0.178538 0.680498 1.16724 1942 11 3
1942-11-04 0 1.512226 0.002352 1765.227653 272.174605 0.070902 0.510444 12.053898 18.803051 0.308462 1.986298 0.466581 4.83402 4.295195 0.178536 0.680441 1.167357 1942 11 4
1942-11-05 0 0.493605 0.002235 1766.070762 271.340269 0.068959 0.509677 12.054105 18.802823 0.830712 1.986208 0.466575 4.833916 4.297029 0.178533 0.680385 1.167432 1942 11 5
1942-11-06 0 0.115025 0.00252 1767.510795 269.91371 0.067074 0.509161 12.054185 18.802594 1.421843 1.986117 0.466568 4.833813 4.299089 0.178531 0.680328 1.167518 1942 11 6
1942-11-07 0 0.017531 0.002349 1769.03555 268.403113 0.065244 0.508704 12.054236 18.802365 1.506849 1.986027 0.466562 4.83371 4.30107 0.178528 0.680271 1.167532 1942 11 7
1942-11-08 0 0.020403 0.002019 1770.362117 267.088711 0.063469 0.508241 12.054292 18.802136 1.305785 1.985937 0.466556 4.833607 4.302857 0.178526 0.680214 1.167458 1942 11 8
1942-11-09 0 0.019826 0.001848 1771.834427 265.629707 0.061746 0.507783 12.054347 18.801908 1.452107 1.985847 0.466549 4.833504 4.304556 0.178523 0.680158 1.167321 1942 11 9
1942-11-10 0 0.017834 0.001744 1773.245629 264.231477 0.060074 0.507323 12.054403 18.801679 1.392994 1.985757 0.466543 4.833401 4.306212 0.178521 0.680101 1.167132 1942 11 10
1942-11-11 0 0.018811 0.001298 1774.791052 262.70008 0.058452 0.506832 12.054475 18.80145 1.526239 1.985667 0.466536 4.833298 4.3076 0.178518 0.680044 1.166825 1942 11 11
1942-11-12 0 0.017968 0.001203 1776.307807 261.197261 0.056877 0.506317 12.054554 18.801222 1.498415 1.985576 0.46653 4.833194 4.308947 0.178516 0.679988 1.166471 1942 11 12
1942-11-13 0 0.018733 0.000929 1777.884545 259.635015 0.055348 0.50576 12.05465 18.800993 1.557637 1.985486 0.466524 4.833091 4.31013 0.178514 0.679931 1.16604 1942 11 13
1942-11-14 0 0.014055 0.001456 1779.150788 258.381078 0.053865 0.505233 12.054721 18.800764 1.251819 1.985396 0.466517 4.832988 4.311679 0.178511 0.679874 1.165693 1942 11 14
1942-11-15 0 2.049618 0.001827 1767.71641 269.786787 0.052427 0.504061 12.055165 18.800536 0 1.985306 0.466511 4.832885 4.313422 0.178509 0.679818 1.165461 1942 11 15
1942-11-16 0.065301 2.293245 0.001217 1767.097907 270.401631 0.169047 0.503333 12.055344 18.800307 0 1.985216 0.466504 4.832782 4.31427 0.178506 0.679761 1.165877 1942 11 16
1942-11-17 0.143179 1.247269 0.001994 1731.341706 306.07112 0.170491 0.50251 12.055603 18.800079 0 1.985126 0.466498 4.832679 4.315798 0.178504 0.679704 1.166417 1942 11 17
1942-11-18 0.07794 0.4496 0.000232 1692.515872 344.803602 0.533464 0.501549 12.055903 18.79985 0 1.985036 0.466492 4.832576 4.316061 0.178501 0.679648 1.16641 1942 11 18
1942-11-19 0.743963 1.593082 0.002409 1647.787108 389.426169 0.916221 0.500787 12.056053 18.799621 0 1.984946 0.466485 4.832473 4.317567 0.178499 0.679591 1.167572 1942 11 19
1942-11-20 0.624917 2.043517 0.001911 1647.847132 389.366474 1.349413 0.499967 12.056209 18.799393 0.041001 1.984856 0.466479 4.83237 4.318832 0.178496 0.679534 1.168341 1942 11 20
1942-11-21 0.588157 0.484381 0.002615 1649.032387 388.186282 1.309613 0.499337 12.056295 18.799164 1.089462 1.984765 0.466472 4.832266 4.320494 0.178494 0.679478 1.169502 1942 11 21
1942-11-22 0.410701 0.255896 0.002964 1650.476293 386.751891 1.270383 0.498783 12.056348 18.798935 1.485042 1.984675 0.466466 4.832163 4.322318 0.178492 0.679421 1.170951 1942 11 22
1942-11-23 0.265272 0.139434 0.002674 1652.182943 385.056102 1.233436 0.498217 12.056403 18.798707 1.725606 1.984585 0.46646 4.83206 4.323942 0.178489 0.679364 1.172309 1942 11 23
1942-11-24 0.168677 0.192989 0.002325 1653.684447 383.56527 1.197465 0.497594 12.05648 18.798478 1.429243 1.984495 0.466453 4.831957 4.325349 0.178487 0.679308 1.173516 1942 11 24
1942-11-25 0.104368 0.181983 0.002279 1655.215394 382.046237 1.162339 0.496966 12.056555 18.798249 1.446243 1.984405 0.466447 4.831854 4.3267 0.178484 0.679251 1.174753 1942 11 25
1942-11-26 0.060707 0.195657 0.002139 1656.837922 380.434977 1.128126 0.496346 12.056626 18.798021 1.525789 1.984315 0.46644 4.831751 4.327933 0.178482 0.679195 1.175985 1942 11 26
1942-11-27 0.031923 0.173615 0.001993 1658.533566 378.750334 1.094865 0.495729 12.056696 18.797792 1.597643 1.984225 0.466434 4.831648 4.329049 0.178479 0.679138 1.177203 1942 11 27
1942-11-28 0.01571 0.124915 0.001894 1659.98392 377.309319 1.06256 0.495106 12.056766 18.797564 1.362068 1.984135 0.466428 4.831545 4.33009 0.178477 0.679081 1.1784 1942 11 28
1942-11-29 0.006737 0.112398 0.001811 1661.474671 375.827915 1.031194 0.494499 12.056832 18.797335 1.403894 1.984045 0.466421 4.831442 4.331059 0.178474 0.679025 1.179602 1942 11 29
1942-11-30 0.002036 0.103886 0.001709 1662.969377 374.342418 1.000766 0.4939 12.056894 18.797106 1.411416 1.983955 0.466415 4.831339 4.331949 0.178472 0.678968 1.180783 1942 11 30
1942-12-01 0.000643 0.109495 0.000583 1664.545877 372.775454 0.971263 0.493299 12.056955 18.796878 1.489055 1.984514 0.466409 4.831235 4.332781 0.181553 0.67941 1.178355 1942 12 1
1942-12-02 0.00011 0.124559 0.000425 1665.820143 371.50908 0.942662 0.492663 12.057032 18.796649 1.161745 1.985062 0.466402 4.831132 4.333534 0.184582 0.679843 1.175852 1942 12 2
1942-12-03 6.1e-05 0.097766 0.000218 1666.750439 370.585051 0.914944 0.492026 12.057121 18.79642 0.836903 1.985598 0.466396 4.831029 4.33418 0.187559 0.680267 1.173237 1942 12 3
1942-12-04 4.6e-05 0.088231 0.000129 1667.556491 369.784648 0.888084 0.491421 12.057206 18.796192 0.719888 1.986123 0.466389 4.830926 4.334768 0.190483 0.680683 1.170623 1942 12 4
1942-12-05 4.6e-05 0.076254 -0.000142 1668.019088 369.325939 0.862057 0.490815 12.057309 18.795963 0.386757 1.986636 0.466383 4.830823 4.335215 0.193355 0.681091 1.167871 1942 12 5
1942-12-06 4.5e-05 0.072487 -0.000298 1668.384097 368.964245 0.836835 0.490231 12.057419 18.795735 0.292396 1.987138 0.466377 4.83072 4.335563 0.196174 0.68149 1.165103 1942 12 6
1942-12-07 0.184416 2.207697 -0.000743 1668.144948 369.203501 0.812392 0.489634 12.057554 18.795506 0 1.987629 0.46637 4.830617 4.335361 0.198941 0.68188 1.16268 1942 12 7
1942-12-08 0.136949 1.020528 0.000413 1668.506565 368.844534 0.791447 0.489227 12.057592 18.795277 0.341586 1.988109 0.466364 4.830514 4.336303 0.201656 0.682262 1.160533 1942 12 8
1942-12-09 0.077169 0.19856 0.000211 1669.516993 367.839603 0.76863 0.488876 12.057606 18.795049 0.965195 1.988577 0.466357 4.830411 4.336815 0.204319 0.682636 1.15839 1942 12 9
1942-12-10 0.039164 0.230597 0.000149 1670.600097 366.762705 0.746442 0.488537 12.057618 18.79482 0.988261 1.989034 0.466351 4.830308 4.337281 0.206929 0.683001 1.156265 1942 12 10
1942-12-11 0.011657 0.135586 0.000199 1671.929059 365.441261 0.724895 0.488215 12.05762 18.794592 1.227719 1.989479 0.466345 4.830205 4.337751 0.209487 0.683358 1.154239 1942 12 11
1942-12-12 0.002867 0.159445 0.000158 1673.443524 363.935165 0.703979 0.487879 12.057623 18.794363 1.401768 1.989914 0.466338 4.830102 4.338203 0.211992 0.683706 1.152192 1942 12 12
1942-12-13 0.000518 0.117633 0.000195 1674.839654 362.546909 0.683644 0.487522 12.057629 18.794135 1.302617 1.990337 0.466332 4.829999 4.338658 0.214445 0.684046 1.150208 1942 12 13
1942-12-14 0.000285 0.102108 0.000172 1676.321221 361.073661 0.663912 0.487154 12.057636 18.793906 1.386713 1.990749 0.466325 4.829896 4.339102 0.216846 0.684377 1.148217 1942 12 14
1942-12-15 0.000152 0.095145 0.000137 1677.881293 359.522334 0.644777 0.486767 12.057647 18.793677 1.464691 1.99115 0.466319 4.829792 4.339533 0.219195 0.684699 1.146203 1942 12 15
1942-12-16 0.000104 0.090034 6.1e-05 1679.44031 357.972067 0.626224 0.486349 12.057666 18.793449 1.468668 1.99154 0.466313 4.829689 4.339939 0.221491 0.685014 1.144131 1942 12 16
1942-12-17 6.6e-05 0.079986 0.000221 1680.706006 356.713793 0.608235 0.485915 12.057683 18.79322 1.185387 1.991919 0.466306 4.829586 4.34038 0.223735 0.685319 1.142254 1942 12 17
1942-12-18 4.9e-05 0.102421 0.000162 1681.817814 355.609462 0.590792 0.485468 12.05771 18.792992 1.00905 1.992286 0.4663 4.829483 4.340788 0.225926 0.685617 1.140362 1942 12 18
1942-12-19 2.1e-05 0.109786 0.000117 1683.386834 354.049928 0.573878 0.485055 12.057724 18.792763 1.458906 1.992642 0.466294 4.82938 4.341189 0.228066 0.685905 1.138426 1942 12 19
1942-12-20 1e-05 0.096503 0.000242 1684.709406 352.735686 0.557477 0.484632 12.057737 18.792535 1.225729 1.992988 0.466287 4.829277 4.341614 0.230153 0.686186 1.13665 1942 12 20
1942-12-21 0 0.085641 0.000217 1686.041198 351.412218 0.541571 0.484229 12.057745 18.792306 1.245812 1.993322 0.466281 4.829174 4.342028 0.232187 0.686457 1.134878 1942 12 21
1942-12-22 0 1.291101 5.8e-05 1685.915473 351.538822 0.526147 0.483791 12.057772 18.792077 0 1.993645 0.466274 4.829071 4.342392 0.23417 0.686721 1.133005 1942 12 22
1942-12-23 0 0.6666 0.000204 1659.570949 377.816224 0.512731 0.48242 12.058326 18.791849 0 1.993957 0.466268 4.828968 4.34298 0.2361 0.686976 1.130987 1942 12 23
1942-12-24 0.030379 0.683773 -0.000104 1618.200126 419.088515 0.768433 0.481578 12.058552 18.79162 0 1.994258 0.466262 4.828865 4.343324 0.237977 0.687222 1.129012 1942 12 24
1942-12-25 0.661141 0.451291 -0.001468 1592.504031 444.720246 1.171105 0.48056 12.058847 18.791392 0 1.994548 0.466255 4.828762 4.342927 0.239803 0.68746 1.126495 1942 12 25
1942-12-26 0.563759 2.627206 -0.000211 1592.714709 444.510783 1.40296 0.47981 12.058985 18.791163 0.000528 1.994827 0.466249 4.828659 4.343022 0.241576 0.68769 1.124934 1942 12 26
1942-12-27 0.516243 1.827782 0.000664 1593.156227 444.070932 1.362133 0.479269 12.059033 18.790935 0.242467 1.995095 0.466242 4.828556 4.344119 0.243297 0.687911 1.12353 1942 12 27
1942-12-28 0.324665 0.595189 0.000346 1593.933477 443.297673 1.32252 0.478765 12.059052 18.790706 0.718797 1.995352 0.466236 4.828453 4.344539 0.244965 0.688123 1.122097 1942 12 28
1942-12-29 0.202932 0.273055 0.000378 1595.09874 442.137988 1.284762 0.478271 12.059063 18.790478 1.065163 1.995598 0.46623 4.82835 4.34496 0.246582 0.688327 1.120718 1942 12 29
1942-12-30 0.11987 0.248717 0.000385 1596.303336 440.939454 1.247755 0.47779 12.059069 18.790249 1.093028 1.995833 0.466223 4.828247 4.34538 0.248146 0.688523 1.11937 1942 12 30
1942-12-31 0.060714 0.287127 0.000401 1597.728145 439.521645 1.211666 0.477318 12.059068 18.790021 1.280837 1.996057 0.466217 4.828144 4.345801 0.249657 0.68871 1.118057 1942 12 31
1943-01-01 0.035578 0.193129 0.000271 1598.533011 438.720746 1.176547 0.476777 12.059098 18.789792 0.701855 1.99627 0.466211 4.828041 4.346172 0.251117 0.688889 1.116714 1943 1 1
1943-01-02 0.102558 0.737881 6.8e-05 1589.3823 447.845901 1.142319 0.475853 12.059352 18.789564 0 1.996472 0.466204 4.827938 4.346526 0.252524 0.689059 1.115227 1943 1 2
1943-01-03 1.816574 0.069102 -0.002341 1570.745539 466.432426 1.201897 0.474797 12.059676 18.789335 0 1.996663 0.466198 4.827835 4.345622 0.253879 0.689221 1.112725 1943 1 3
1943-01-04 1.528543 0.706223 -0.001316 1569.436335 467.740222 1.365443 0.47393 12.059893 18.789107 0 1.996844 0.466191 4.827732 4.345115 0.255181 0.689374 1.110941 1943 1 4
1943-01-05 1.188668 1.244753 0.000524 1568.454134 468.720975 1.337265 0.473157 12.060066 18.788878 0 1.997013 0.466185 4.827629 4.346335 0.256431 0.689519 1.110124 1943 1 5
1943-01-06 1.357096 0.478373 -0.001109 1543.667875 493.443292 1.306922 0.472177 12.06036 18.78865 0 1.997172 0.466179 4.827526 4.34602 0.257629 0.689655 1.108393 1943 1 6
1943-01-07 1.075528 1.38218 0.000337 1543.298113 493.811152 1.524577 0.471539 12.060448 18.788421 0 1.997319 0.466172 4.827423 4.346612 0.258775 0.689783 1.107587 1943 1 7
1943-01-08 0.825158 1.428928 0.000466 1543.222254 493.885244 1.483997 0.471041 12.060466 18.788192 0.025324 1.997456 0.466166 4.82732 4.347026 0.259869 0.689903 1.106776 1943 1 8
1943-01-09 0.62658 0.794654 0.000359 1543.275286 493.830803 1.44209 0.470547 12.060486 18.787964 0.120704 1.997582 0.466159 4.827217 4.347387 0.26091 0.690014 1.105911 1943 1 9
1943-01-10 0.486182 0.575659 -0.000377 1542.91721 494.184178 1.401116 0.469859 12.060618 18.787735 0 1.997697 0.466153 4.827114 4.347463 0.261899 0.690116 1.10467 1943 1 10
1943-01-11 0.366622 1.290397 0.000632 1542.958579 494.141417 1.363394 0.46945 12.0606 18.787507 0.023765 1.997801 0.466147 4.827011 4.347921 0.262835 0.69021 1.104091 1943 1 11
1943-01-12 0.241665 0.65142 0.000688 1543.594405 493.506896 1.324388 0.469067 12.060568 18.787279 0.608791 1.997894 0.46614 4.826908 4.348371 0.26372 0.690296 1.103564 1943 1 12
1943-01-13 0.155659 0.283373 0.000695 1544.476232 492.627266 1.286593 0.468689 12.060533 18.78705 0.81687 1.997976 0.466134 4.826805 4.348816 0.264552 0.690373 1.103084 1943 1 13
1943-01-14 0.094491 0.229359 0.000727 1545.515928 491.590643 1.249725 0.468321 12.060492 18.786822 0.930505 1.998048 0.466128 4.826702 4.349266 0.265332 0.690442 1.102669 1943 1 14
1943-01-15 0.055826 0.406699 0.000815 1547.012843 490.098558 1.21384 0.46798 12.060437 18.786593 1.263326 1.998108 0.466121 4.826599 4.349746 0.266059 0.690502 1.102351 1943 1 15
1943-01-16 0.030752 0.414443 0.000926 1548.653967 488.462946 1.178916 0.467644 12.060372 18.786365 1.375778 1.998158 0.466115 4.826496 4.350261 0.266735 0.690554 1.102156 1943 1 16
1943-01-17 0.016708 0.36035 0.000949 1550.419198 486.703669 1.145014 0.467302 12.060305 18.786136 1.459215 1.998197 0.466108 4.826393 4.350781 0.267358 0.690598 1.10201 1943 1 17
1943-01-18 0.007012 0.419631 0.000928 1552.546131 484.584136 1.112052 0.466947 12.060238 18.785908 1.731376 1.998225 0.466102 4.82629 4.351295 0.267929 0.690633 1.101878 1943 1 18
1943-01-19 0.003246 0.450836 0.000936 1554.727732 482.410186 1.080069 0.466563 12.060175 18.785679 1.758993 1.998242 0.466096 4.826187 4.351812 0.268447 0.690659 1.101788 1943 1 19
1943-01-20 0.001533 0.379769 0.001008 1556.66302 480.481679 1.049026 0.466161 12.060108 18.785451 1.572484 1.998249 0.466089 4.826084 4.352345 0.268914 0.690677 1.101786 1943 1 20
1943-01-21 0.000991 0.33871 0.00102 1558.456516 478.69453 1.018915 0.465751 12.060043 18.785222 1.463354 1.998244 0.466083 4.825981 4.352876 0.269328 0.690687 1.101831 1943 1 21
1943-01-22 0.000723 0.318719 0.001028 1560.197133 476.960119 0.989713 0.465339 12.059977 18.784994 1.424932 1.998229 0.466076 4.825878 4.353406 0.26969 0.690688 1.101923 1943 1 22
1943-01-23 0.00047 1.626761 0.00098 1560.04136 477.113636 0.961395 0.464907 12.059923 18.784765 0 1.998203 0.46607 4.825775 4.353905 0.27 0.690681 1.10204 1943 1 23
1943-01-24 3.197281 1.08759 0.001032 1519.126709 517.921397 0.93553 0.463591 12.060363 18.784537 0 1.998166 0.466064 4.825672 4.354542 0.270257 0.690665 1.102086 1943 1 24
1943-01-25 2.900751 0.686368 -0.000225 1518.728925 518.313043 1.334021 0.462742 12.060523 18.784308 0 1.998119 0.466057 4.825569 4.354421 0.270462 0.690641 1.101825 1943 1 25
1943-01-26 2.795214 0.501588 -0.000789 1518.724894 518.313266 1.298924 0.461915 12.060691 18.78408 0 1.99806 0.466051 4.825466 4.354084 0.270615 0.690609 1.10128 1943 1 26
1943-01-27 2.767478 0.855069 0.000253 1518.781245 518.253219 1.261873 0.461236 12.060797 18.783851 7.8e-05 1.997991 0.466044 4.825363 4.354409 0.270716 0.690568 1.101353 1943 1 27
1943-01-28 2.652054 1.100083 0.000919 1518.631896 518.3989 1.225357 0.460767 12.060799 18.783623 0.022185 1.997911 0.466038 4.82526 4.355016 0.270764 0.690518 1.101782 1943 1 28
1943-01-29 2.404719 0.93653 0.001221 1519.06609 517.963186 1.191719 0.460451 12.060727 18.783395 0.52443 1.99782 0.466032 4.825157 4.355652 0.270761 0.690461 1.102375 1943 1 29
1943-01-30 2.841043 1.245793 0.000897 1501.284297 535.695925 1.158738 0.459847 12.060816 18.783166 0 1.997729 0.466025 4.825054 4.356084 0.270757 0.690403 1.102763 1943 1 30
1943-01-31 2.416334 1.944586 0.001233 1500.017782 536.951533 1.308621 0.459536 12.060738 18.782938 0 1.997638 0.466019 4.824951 4.356658 0.270753 0.690345 1.103351 1943 1 31
1943-02-01 2.064996 1.806821 0.001296 1500.069251 536.894323 1.282599 0.459265 12.060636 18.782709 0.228528 1.997547 0.466013 4.824848 4.357239 0.27075 0.690287 1.103981 1943 2 1
1943-02-02 1.626483 0.617911 0.001344 1500.907789 536.055441 1.247687 0.459014 12.060524 18.782481 1.070297 1.997456 0.466006 4.824745 4.357839 0.270746 0.690229 1.104625 1943 2 2
1943-02-03 1.016709 1.640171 0.001443 1496.151336 540.789679 1.214263 0.458671 12.06046 18.782252 0 1.997365 0.466 4.824643 4.358522 0.270742 0.690172 1.105253 1943 2 3
1943-02-04 0.572852 2.165424 0.001514 1478.644877 558.243872 1.224978 0.458301 12.060399 18.782024 5.3e-05 1.997274 0.465993 4.82454 4.359244 0.270739 0.690114 1.105898 1943 2 4
1943-02-05 0.396543 2.128042 0.001394 1479.142646 557.737872 1.368543 0.458031 12.060273 18.781795 0.424223 1.997184 0.465987 4.824437 4.359872 0.270735 0.690056 1.106529 1943 2 5
1943-02-06 0.260648 0.684999 0.001358 1481.118628 555.762469 1.329976 0.457744 12.060147 18.781567 1.821165 1.997093 0.465981 4.824334 4.360496 0.270731 0.689998 1.107117 1943 2 6
1943-02-07 0.176381 0.298226 0.001394 1482.925369 553.959707 1.292349 0.457423 12.06002 18.781339 1.652798 1.997002 0.465974 4.824231 4.361139 0.270727 0.689941 1.107712 1943 2 7
1943-02-08 0.125097 0.258156 0.001306 1484.385889 552.501819 1.255566 0.457062 12.059909 18.78111 1.303503 1.996911 0.465968 4.824128 4.361745 0.270724 0.689883 1.108259 1943 2 8
1943-02-09 33.625167 2.740125 -0.000241 1455.833195 580.964566 1.219713 0.456181 12.060092 18.780882 0 1.99682 0.465962 4.824025 4.361239 0.27072 0.689825 1.108472 1943 2 9
1943-02-10 33.302595 2.362656 0.000273 1455.205453 581.577889 1.522006 0.455579 12.060127 18.780653 0.047021 1.996729 0.465955 4.823922 4.361197 0.270716 0.689767 1.108927 1943 2 10
1943-02-11 32.803661 1.861167 0.002212 1455.291127 581.480135 1.484833 0.455205 12.060056 18.780425 0.638388 1.996638 0.465949 4.823819 4.363303 0.270713 0.68971 1.109849 1943 2 11
1943-02-12 30.179826 0.089756 0.00134 1454.582176 582.182338 1.446764 0.454895 12.059949 18.780197 1.23551 1.996548 0.465942 4.823716 4.363933 0.270709 0.689652 1.110415 1943 2 12
1943-02-13 27.171906 0.033055 0.001099 1453.036771 583.721908 1.422207 0.454558 12.059865 18.779968 0.706647 1.996457 0.465936 4.823613 4.364446 0.270705 0.689594 1.110883 1943 2 13
1943-02-14 27.009293 0.179241 0.001147 1453.878893 582.876932 1.400429 0.454294 12.059757 18.77974 0.828493 1.996366 0.46593 4.82351 4.364983 0.270701 0.689536 1.111374 1943 2 14
1943-02-15 24.960725 1.660056 0.000931 1452.199008 584.547508 1.359676 0.453929 12.05971 18.779511 0.087053 1.996275 0.465923 4.823407 4.365398 0.270698 0.689479 1.111789 1943 2 15
1943-02-16 24.523617 0.181606 0.000896 1452.460731 584.281086 1.336337 0.4536 12.059654 18.779283 0.484631 1.996184 0.465917 4.823304 4.365807 0.270694 0.689421 1.112194 1943 2 16
1943-02-17 24.311704 0.228648 0.000997 1453.052613 583.685651 1.299916 0.45335 12.059568 18.779055 0.581856 1.996093 0.46591 4.823202 4.366258 0.27069 0.689363 1.112655 1943 2 17
