date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans height_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-11-20 0 2.502506 0.002887 1663.533423 374.016223 1.359188 0.316364 12.059076 18.799393 0.119335 1.984856 0.466479 4.83237 4.150168 0.178496 0.679534 1.062595 1942 11 20
1942-11-21 0 0.290634 0.00317 1665.086728 372.470649 1.318418 0.315513 12.059072 18.799164 1.450963 1.984765 0.466472 4.832266 4.15188 0.178494 0.679478 1.064263 1942 11 21
1942-11-22 0 0.099663 0.002776 1666.961966 370.606331 1.278936 0.314698 12.059066 18.798935 1.776321 1.984675 0.466466 4.832163 4.153302 0.178492 0.679421 1.065759 1942 11 22
1942-11-23 0 0.094038 0.00197 1668.98669 368.593362 1.240699 0.313885 12.059056 18.798707 1.930469 1.984585 0.46646 4.83206 4.154299 0.178489 0.679364 1.066776 1942 11 23
1942-11-24 0 0.156706 0.001913 1670.798587 366.791213 1.203666 0.31305 12.059044 18.798478 1.654833 1.984495 0.466453 4.831957 4.155281 0.178487 0.679308 1.067751 1942 11 24
1942-11-25 0 0.14108 0.002176 1672.648584 364.954557 1.167798 0.312214 12.059029 18.798249 1.708558 1.984405 0.466447 4.831854 4.1564 0.178484 0.679251 1.068879 1942 11 25
1942-11-26 0 0.131191 0.002067 1674.558798 363.056866 1.133056 0.31139 12.059011 18.798021 1.778667 1.984315 0.46644 4.831751 4.157462 0.178482 0.679195 1.069939 1942 11 26
1942-11-27 0 0.115266 0.001946 1676.511475 361.116266 1.099404 0.310572 12.05899 18.797792 1.837055 1.984225 0.466434 4.831648 4.158462 0.178479 0.679138 1.070926 1942 11 27
1942-11-28 0 0.096865 0.002284 1678.240513 359.397766 1.066805 0.309758 12.058966 18.797564 1.63182 1.984135 0.466428 4.831545 4.159645 0.178477 0.679081 1.072104 1942 11 28
1942-11-29 0 0.087986 0.002223 1679.998529 357.650165 1.035225 0.30896 12.05894 18.797335 1.669677 1.984045 0.466421 4.831442 4.160794 0.178474 0.679025 1.073249 1942 11 29
1942-11-30 0 0.07948 0.00204 1681.73176 355.92706 1.004631 0.308173 12.058912 18.797106 1.653399 1.983955 0.466415 4.831339 4.161844 0.178472 0.678968 1.074287 1942 11 30
1942-12-01 0 0.076419 0.000896 1683.5227 354.14642 0.97499 0.307389 12.058881 18.796878 1.714171 1.984465 0.466409 4.831235 4.162803 0.181324 0.679373 1.071892 1942 12 1
1942-12-02 0 0.105538 0.001358 1685.068635 352.609693 0.946272 0.306605 12.058848 18.796649 1.440048 1.984965 0.466402 4.831132 4.164034 0.184127 0.679769 1.069802 1942 12 2
1942-12-03 0 0.088656 0.001354 1686.251097 351.434795 0.918447 0.305852 12.058814 18.79642 1.093458 1.985455 0.466396 4.831029 4.165306 0.186882 0.680158 1.067732 1942 12 3
1942-12-04 0 0.080629 0.001451 1687.429479 350.263884 0.891485 0.305137 12.058779 18.796192 1.097404 1.985934 0.466389 4.830926 4.166647 0.189588 0.680539 1.06575 1942 12 4
1942-12-05 0 0.071519 0.001351 1688.485312 349.21489 0.865359 0.304465 12.058744 18.795963 0.983967 1.986402 0.466383 4.830823 4.167962 0.192246 0.680912 1.063732 1942 12 5
1942-12-06 0 0.068301 0.001352 1689.508246 348.198598 0.84004 0.303843 12.05871 18.795735 0.954285 1.986861 0.466377 4.83072 4.169277 0.194856 0.681277 1.061766 1942 12 6
1942-12-07 2.5e-05 1.860964 0.001646 1689.067864 348.63736 0.815504 0.303265 12.058677 18.795506 3.1e-05 1.987308 0.46637 4.830617 4.170695 0.197417 0.681634 1.060082 1942 12 7
1942-12-08 1.2e-05 1.571571 0.001801 1689.416502 348.290871 0.795885 0.302717 12.058644 18.795277 0.262875 1.987745 0.466364 4.830514 4.172162 0.199929 0.681984 1.058538 1942 12 8
1942-12-09 0 0.105905 0.001794 1690.761402 346.952378 0.772713 0.30219 12.058612 18.795049 1.275642 1.988172 0.466357 4.830411 4.173608 0.202393 0.682325 1.057043 1942 12 9
1942-12-10 0 0.11938 0.001454 1692.12654 345.594775 0.750254 0.301678 12.058579 18.79482 1.247897 1.988588 0.466351 4.830308 4.174852 0.204809 0.682659 1.055393 1942 12 10
1942-12-11 0 0.113691 0.001077 1693.701469 344.028487 0.728483 0.301168 12.058546 18.794592 1.461137 1.988994 0.466345 4.830205 4.175868 0.207176 0.682985 1.053545 1942 12 11
1942-12-12 0 0.10588 0.000709 1695.411936 342.327228 0.707379 0.300646 12.058512 18.794363 1.604274 1.98939 0.466338 4.830102 4.176692 0.209495 0.683303 1.05151 1942 12 12
1942-12-13 0 0.089277 0.000931 1697.027426 340.720531 0.686922 0.300106 12.058475 18.794135 1.525868 1.989775 0.466332 4.829999 4.177625 0.211766 0.683613 1.049636 1942 12 13
1942-12-14 0 0.088626 0.000739 1698.708168 339.048839 0.66709 0.299559 12.058437 18.793906 1.591773 1.99015 0.466325 4.829896 4.178458 0.213988 0.683915 1.047683 1942 12 14
1942-12-15 0 0.087755 0.000517 1700.442602 337.323708 0.647862 0.299 12.058397 18.793677 1.646334 1.990514 0.466319 4.829792 4.179177 0.216161 0.68421 1.045631 1942 12 15
1942-12-16 0 0.082962 0.000198 1702.145705 335.62976 0.629221 0.298427 12.058356 18.793449 1.619798 1.990869 0.466313 4.829689 4.179735 0.218286 0.684496 1.043422 1942 12 16
1942-12-17 0 0.074686 0.001047 1703.632131 334.151543 0.611147 0.297833 12.058311 18.79322 1.411398 1.991212 0.466306 4.829586 4.180722 0.220363 0.684775 1.04174 1942 12 17
1942-12-18 0 0.098065 0.001294 1704.98848 332.802599 0.593622 0.297248 12.058265 18.792992 1.257943 1.991546 0.4663 4.829483 4.18185 0.222391 0.685046 1.040268 1942 12 18
1942-12-19 0 0.102077 0.000398 1706.718568 331.082702 0.576628 0.296683 12.05822 18.792763 1.627673 1.991869 0.466294 4.82938 4.182497 0.224371 0.685309 1.038288 1942 12 19
1942-12-20 0 0.091608 0.00119 1708.283909 329.527091 0.560149 0.296106 12.058172 18.792535 1.473395 1.992182 0.466287 4.829277 4.183549 0.226303 0.685564 1.036819 1942 12 20
1942-12-21 0 0.078963 0.000954 1709.829649 327.99081 0.544167 0.295546 12.058124 18.792306 1.46644 1.992485 0.466281 4.829174 4.184468 0.228186 0.685812 1.035238 1942 12 21
1942-12-22 0 1.390456 0.000571 1709.688662 328.133225 0.528671 0.29499 12.058075 18.792077 0 1.992778 0.466274 4.829071 4.185275 0.23002 0.686051 1.033362 1942 12 22
1942-12-23 0 0.72748 -0.000426 1683.090995 354.664245 0.515256 0.294431 12.058024 18.791849 0 1.99306 0.466268 4.828968 4.185573 0.231807 0.686283 1.03112 1942 12 23
1942-12-24 0 0.712121 -0.000231 1641.742042 395.914772 0.773421 0.293812 12.057968 18.79162 0 1.993332 0.466262 4.828865 4.185954 0.233545 0.686507 1.029013 1942 12 24
1942-12-25 0 0.277813 -0.00176 1615.079166 422.512706 1.175656 0.293114 12.057903 18.791392 0 1.993594 0.466255 4.828762 4.185494 0.235234 0.686723 1.026359 1942 12 25
1942-12-26 0 3.117275 0.001487 1615.399298 422.194806 1.414922 0.292401 12.057833 18.791163 0.000412 1.993846 0.466249 4.828659 4.186953 0.236875 0.686931 1.025406 1942 12 26
1942-12-27 0 1.375218 0.001238 1616.203782 421.393545 1.37318 0.29175 12.057766 18.790935 0.50625 1.994088 0.466242 4.828556 4.187934 0.238468 0.687131 1.024314 1942 12 27
1942-12-28 0 0.299453 0.001206 1617.57002 420.033353 1.332736 0.291089 12.057697 18.790706 1.136825 1.994319 0.466236 4.828453 4.188905 0.240012 0.687324 1.023245 1942 12 28
1942-12-29 0 0.215586 0.001411 1619.103319 418.50723 1.293549 0.290428 12.057626 18.790478 1.324479 1.99454 0.46623 4.82835 4.189972 0.241507 0.687509 1.022349 1942 12 29
1942-12-30 0 0.181578 0.001305 1620.614422 417.003595 1.255577 0.289776 12.057553 18.790249 1.331047 1.994751 0.466223 4.828247 4.190975 0.242955 0.687685 1.021421 1942 12 30
1942-12-31 0 0.180781 0.000997 1622.298935 415.327154 1.218781 0.289125 12.05748 18.790021 1.503576 1.994952 0.466217 4.828144 4.191807 0.244354 0.687855 1.020351 1942 12 31
1943-01-01 0 0.114454 0.001119 1623.301903 414.329097 1.183124 0.288465 12.057403 18.789792 0.890179 1.995143 0.466211 4.828041 4.192749 0.245704 0.688016 1.019402 1943 1 1
1943-01-02 0 0.644822 1e-06 1613.941307 423.664569 1.148569 0.287825 12.057326 18.789564 0 1.995323 0.466204 4.827938 4.193164 0.247007 0.688169 1.017824 1943 1 2
1943-01-03 0 0.01149 -0.003037 1591.636537 445.914317 1.210362 0.287182 12.057247 18.789335 0 1.995494 0.466198 4.827835 4.191883 0.248261 0.688315 1.015057 1943 1 3
1943-01-04 0 1.009563 -0.001051 1591.844074 445.706202 1.40408 0.286526 12.057164 18.789107 0 1.995654 0.466191 4.827732 4.191692 0.249466 0.688452 1.013236 1943 1 4
1943-01-05 0 1.555966 0.00045 1592.006239 445.543427 1.36292 0.2859 12.057082 18.788878 0.000161 1.995805 0.466185 4.827629 4.193047 0.250623 0.688582 1.012169 1943 1 5
1943-01-06 0 0.302188 -0.001387 1567.195937 470.294251 1.323035 0.285286 12.057001 18.78865 0 1.995945 0.466179 4.827526 4.192695 0.251732 0.688704 1.010241 1943 1 6
1943-01-07 0 1.760584 0.000634 1567.462588 470.026037 1.539883 0.284642 12.056914 18.788421 0 1.996075 0.466172 4.827423 4.19353 0.252792 0.688818 1.009323 1943 1 7
1943-01-08 0 1.780893 0.001283 1567.706831 469.780213 1.494706 0.284019 12.056827 18.788192 0.061258 1.996195 0.466166 4.82732 4.194532 0.253804 0.688925 1.008822 1943 1 8
1943-01-09 0 0.776027 0.001087 1568.136784 469.349368 1.450927 0.283408 12.05674 18.787964 0.272395 1.996305 0.466159 4.827217 4.195406 0.254767 0.689023 1.008242 1943 1 9
1943-01-10 0 0.455282 -0.000707 1567.976032 469.507004 1.408501 0.282809 12.056653 18.787735 0 1.996405 0.466153 4.827114 4.195398 0.255683 0.689114 1.00679 1943 1 10
1943-01-11 0 1.583024 0.001822 1568.170014 469.31146 1.369027 0.282224 12.056566 18.787507 3.2e-05 1.996495 0.466147 4.827011 4.196632 0.256549 0.689197 1.006759 1943 1 11
1943-01-12 0 0.430407 0.002041 1569.209853 468.273529 1.329128 0.281644 12.056478 18.787279 0.834125 1.996574 0.46614 4.826908 4.197943 0.257368 0.689272 1.006906 1943 1 12
1943-01-13 0 0.225264 0.002071 1570.512927 466.973558 1.290456 0.281067 12.056389 18.78705 1.102368 1.996644 0.466134 4.826805 4.199258 0.258138 0.689339 1.007112 1943 1 13
1943-01-14 0 0.209202 0.002142 1571.908758 465.581531 1.252972 0.280495 12.056299 18.786822 1.190552 1.996703 0.466128 4.826702 4.200592 0.258859 0.689399 1.007405 1943 1 14
1943-01-15 0 0.265752 0.002054 1573.706914 463.788736 1.216638 0.279925 12.056209 18.786593 1.534082 1.996753 0.466121 4.826599 4.201832 0.259533 0.689451 1.00768 1943 1 15
1943-01-16 0 0.260569 0.002266 1575.62305 461.878396 1.181417 0.279348 12.056115 18.786365 1.660126 1.996793 0.466115 4.826496 4.203173 0.260158 0.689494 1.008132 1943 1 16
1943-01-17 0 0.267905 0.002155 1577.624991 459.882685 1.147273 0.278763 12.056019 18.786136 1.737294 1.996822 0.466108 4.826393 4.204444 0.260734 0.68953 1.008546 1943 1 17
1943-01-18 0 0.315718 0.001587 1579.887916 457.627373 1.114172 0.278171 12.055921 18.785908 1.947516 1.996841 0.466102 4.82629 4.205427 0.261262 0.689559 1.008631 1943 1 18
1943-01-19 0 0.308701 0.001499 1582.160697 455.362678 1.08208 0.277558 12.055817 18.785679 1.964133 1.996851 0.466096 4.826187 4.206362 0.261742 0.689579 1.008697 1943 1 19
1943-01-20 0 0.254838 0.001972 1584.251833 453.279537 1.050965 0.276928 12.055709 18.785451 1.835997 1.99685 0.466089 4.826084 4.207516 0.262174 0.689592 1.009104 1943 1 20
1943-01-21 0 0.225846 0.002181 1586.223281 451.315696 1.020795 0.276296 12.055598 18.785222 1.745257 1.99684 0.466083 4.825981 4.208766 0.262557 0.689596 1.009683 1943 1 21
1943-01-22 0 0.212292 0.002261 1588.147969 449.398511 0.991542 0.275667 12.055485 18.784994 1.712048 1.996819 0.466076 4.825878 4.21005 0.262892 0.689593 1.010358 1943 1 22
1943-01-23 0 1.6857 0.002375 1587.988084 449.556808 0.963176 0.275043 12.05537 18.784765 0 1.996788 0.46607 4.825775 4.211462 0.263178 0.689582 1.011039 1943 1 23
1943-01-24 0 0.798314 0.001285 1544.07847 493.354085 0.937261 0.274428 12.055254 18.784537 0 1.996747 0.466064 4.825672 4.212347 0.263416 0.689564 1.011162 1943 1 24
1943-01-25 0 0.468762 9.1e-05 1543.888431 493.536966 1.360378 0.273764 12.055129 18.784308 0 1.996697 0.466057 4.825569 4.212626 0.263606 0.689537 1.010758 1943 1 25
1943-01-26 0 0.644053 -0.000961 1544.010035 493.409844 1.322744 0.273149 12.055008 18.78408 0 1.996636 0.466051 4.825466 4.212279 0.263747 0.689503 1.010026 1943 1 26
1943-01-27 0 1.102542 0.000528 1544.134758 493.279977 1.284404 0.27257 12.05489 18.783851 0.000657 1.996565 0.466044 4.825363 4.212852 0.26384 0.689461 1.00996 1943 1 27
1943-01-28 0 1.643016 0.002043 1544.345969 493.064203 1.247239 0.272018 12.054777 18.783623 0.063805 1.996484 0.466038 4.82526 4.21406 0.263885 0.689411 1.010862 1943 1 28
1943-01-29 0 1.035581 0.00318 1545.345983 492.063909 1.211211 0.271485 12.054666 18.783395 0.763158 1.996394 0.466032 4.825157 4.215812 0.263882 0.689353 1.012501 1943 1 29
1943-01-30 0 0.907621 0.00186 1527.180386 510.179972 1.176283 0.270959 12.054555 18.783166 0 1.996303 0.466025 4.825054 4.21693 0.263878 0.689296 1.013272 1943 1 30
1943-01-31 0 1.81693 0.003181 1526.374738 510.975786 1.327986 0.27042 12.054441 18.782938 0 1.996212 0.466019 4.824951 4.218686 0.263874 0.689238 1.014856 1943 1 31
1943-02-01 0 2.682826 0.003727 1526.890692 510.455787 1.297765 0.269884 12.054324 18.782709 0.207766 1.996121 0.466013 4.824848 4.220691 0.263871 0.68918 1.016866 1943 2 1
1943-02-02 0 0.530694 0.003675 1528.775309 508.573878 1.260261 0.269353 12.054206 18.782481 1.56035 1.99603 0.466006 4.824745 4.222626 0.263867 0.689123 1.018858 1943 2 2
1943-02-03 0 1.751934 0.003318 1524.626628 512.705976 1.223902 0.26882 12.054087 18.782252 0 1.995939 0.466 4.824643 4.224458 0.263864 0.689065 1.020486 1943 2 3
1943-02-04 0 2.129811 0.00357 1507.537061 529.74612 1.229962 0.268274 12.053961 18.782024 0 1.995849 0.465993 4.82454 4.226396 0.26386 0.689007 1.022295 1943 2 4
1943-02-05 0 2.634629 0.003292 1508.348548 528.927422 1.369913 0.267712 12.053826 18.781795 0.388982 1.995758 0.465987 4.824437 4.228107 0.263856 0.68895 1.024014 1943 2 5
1943-02-06 0 0.501786 0.002534 1510.970099 526.310473 1.330278 0.267142 12.053687 18.781567 2.173916 1.995667 0.465981 4.824334 4.229441 0.263853 0.688892 1.025202 1943 2 6
1943-02-07 0 0.338486 0.003137 1513.277292 524.009342 1.291855 0.266548 12.053537 18.781339 1.96892 1.995576 0.465974 4.824231 4.231075 0.263849 0.688834 1.026794 1943 2 7
1943-02-08 0 0.28077 0.00355 1515.215132 522.076253 1.254605 0.265953 12.05338 18.78111 1.656712 1.995485 0.465968 4.824128 4.232956 0.263845 0.688777 1.02867 1943 2 8
1943-02-09 1.075985 2.291669 0.003529 1458.966545 578.178421 1.218492 0.265373 12.053226 18.780882 1.8e-05 1.995395 0.465962 4.824025 4.234883 0.263842 0.688719 1.030625 1943 2 9
1943-02-10 0.832166 2.026874 0.003813 1459.549063 577.580366 1.761938 0.264776 12.053058 18.780653 0.544989 1.995304 0.465955 4.823922 4.236939 0.263838 0.688661 1.03269 1943 2 10
1943-02-11 0.602764 0.364513 0.004034 1461.602585 575.524905 1.711957 0.264231 12.052891 18.780425 1.966333 1.995213 0.465949 4.823819 4.239005 0.263835 0.688604 1.034936 1943 2 11
1943-02-12 0.437439 0.245814 0.003919 1463.502036 573.625378 1.663435 0.263694 12.052723 18.780197 1.804507 1.995122 0.465942 4.823716 4.241073 0.263831 0.688546 1.03705 1943 2 12
1943-02-13 0.328311 0.254764 0.003629 1465.290022 571.837283 1.616028 0.26318 12.052555 18.779968 1.640693 1.995032 0.465936 4.823613 4.243024 0.263827 0.688489 1.038978 1943 2 13
1943-02-14 0.230452 0.189553 0.003694 1466.840004 570.286758 1.569749 0.262703 12.052391 18.77974 1.451334 1.994941 0.46593 4.82351 4.244994 0.263824 0.688431 1.040924 1943 2 14
1943-02-15 0.153634 1.728756 0.003714 1466.604229 570.513148 1.524827 0.26224 12.052229 18.779511 0.007184 1.99485 0.465923 4.823407 4.246945 0.26382 0.688373 1.042928 1943 2 15
1943-02-16 0.109197 0.310448 0.003462 1468.331089 568.78504 1.482917 0.261802 12.052067 18.779283 1.512073 1.994759 0.465917 4.823304 4.248804 0.263817 0.688316 1.04472 1943 2 16
1943-02-17 0.07443 0.264558 0.003924 1470.258768 566.859258 1.440344 0.261395 12.051909 18.779055 1.705929 1.994669 0.46591 4.823202 4.250885 0.263813 0.688258 1.046799 1943 2 17
1943-02-18 0.052038 0.28222 0.003754 1472.175316 564.944878 1.399016 0.261011 12.051753 18.778826 1.666783 1.994578 0.465904 4.823099 4.252881 0.263809 0.688201 1.048761 1943 2 18
1943-02-19 0.03132 0.256172 0.003928 1474.093931 563.029383 1.358876 0.260656 12.0516 18.778598 1.687053 1.994487 0.465898 4.822996 4.254942 0.263806 0.688143 1.050803 1943 2 19
