date snow evap netpsn depthtogw vegaccesswater Qout litter soil height_over trans height_under leafc_over stemc_over rootc_over leafc_under stemc_under rootc_under year month day
1942-11-07 0 0.015796 0.002085 1780.941893 256.774199 0.065246 0.480441 12.054271 18.802365 1.484258 1.986027 0.466562 4.83371 4.284676 0.178528 0.680271 1.156495 1942 11 7
1942-11-08 0 0.019031 0.001768 1782.246345 255.481813 0.063466 0.479941 12.054334 18.802136 1.285078 1.985937 0.466556 4.833607 4.286288 0.178526 0.680214 1.156376 1942 11 8
1942-11-09 0 0.018436 0.001543 1783.680889 254.060383 0.061738 0.479441 12.054399 18.801908 1.415765 1.985847 0.466549 4.833504 4.287779 0.178523 0.680158 1.156181 1942 11 9
1942-11-10 0 0.016219 0.001427 1785.052382 252.701669 0.060062 0.47894 12.054463 18.801679 1.354932 1.985757 0.466543 4.833401 4.289221 0.178521 0.680101 1.15593 1942 11 10
1942-11-11 0 0.017102 0.000934 1786.53369 251.234035 0.058435 0.478401 12.054549 18.80145 1.463867 1.985667 0.466536 4.833298 4.290371 0.178518 0.680044 1.155545 1942 11 11
1942-11-12 0 0.016485 0.000832 1787.983715 249.797583 0.056856 0.477837 12.054641 18.801222 1.433201 1.985576 0.46653 4.833194 4.291476 0.178516 0.679988 1.15511 1942 11 12
1942-11-13 0 0.017151 0.000526 1789.475654 248.319666 0.055324 0.477225 12.054755 18.800993 1.474452 1.985486 0.466524 4.833091 4.292396 0.178514 0.679931 1.154591 1942 11 13
1942-11-14 0 0.01313 0.00111 1790.696112 247.111298 0.053837 0.476657 12.054835 18.800764 1.206994 1.985396 0.466517 4.832988 4.293716 0.178511 0.679874 1.154174 1942 11 14
1942-11-15 0 2.082639 0.001589 1779.214135 258.564554 0.052395 0.475485 12.055265 18.800536 0 1.985306 0.466511 4.832885 4.295312 0.178509 0.679818 1.15388 1942 11 15
1942-11-16 0.021414 2.158317 0.001654 1778.521141 259.253388 0.169495 0.474803 12.055401 18.800307 0 1.985216 0.466504 4.832782 4.296493 0.178506 0.679761 1.154352 1942 11 16
1942-11-17 0.010346 1.218283 0.001897 1742.656457 295.030959 0.171472 0.474016 12.055623 18.800079 0 1.985126 0.466498 4.832679 4.297883 0.178504 0.679704 1.154812 1942 11 17
1942-11-18 0.001417 0.458204 8e-05 1703.856199 333.737965 0.535396 0.47302 12.055924 18.79985 0 1.985036 0.466492 4.832576 4.298067 0.178501 0.679648 1.154739 1942 11 18
1942-11-19 0.156444 1.416165 0.002479 1658.745386 378.742366 0.917854 0.472246 12.056057 18.799621 0 1.984946 0.466485 4.832473 4.299616 0.178499 0.679591 1.155941 1942 11 19
1942-11-20 0.130992 2.354687 0.002182 1658.886632 378.601655 1.353999 0.471419 12.056188 18.799393 0.052046 1.984856 0.466479 4.83237 4.301041 0.178496 0.679534 1.156839 1942 11 20
1942-11-21 0.111585 0.569852 0.002723 1660.141506 377.35239 1.313519 0.470762 12.056262 18.799164 1.167055 1.984765 0.466472 4.832266 4.302747 0.178494 0.679478 1.158084 1942 11 21
1942-11-22 0.068451 0.212959 0.002966 1661.75431 375.749479 1.274244 0.470175 12.056308 18.798935 1.551093 1.984675 0.466466 4.832163 4.304552 0.178492 0.679421 1.159554 1942 11 22
1942-11-23 0.035234 0.108416 0.00259 1663.599391 373.915551 1.236382 0.469567 12.056363 18.798707 1.778715 1.984585 0.46646 4.83206 4.306132 0.178489 0.679364 1.160835 1942 11 23
1942-11-24 0.016913 0.156845 0.002389 1665.214065 372.311969 1.199655 0.468908 12.056434 18.798478 1.482879 1.984495 0.466453 4.831957 4.307605 0.178487 0.679308 1.161998 1942 11 24
1942-11-25 0.007066 0.143814 0.002516 1666.844908 370.69338 1.164001 0.468249 12.056501 18.798249 1.506698 1.984405 0.466447 4.831854 4.309151 0.178484 0.679251 1.16322 1942 11 25
1942-11-26 0.002235 0.142078 0.00248 1668.551497 368.998382 1.12942 0.467597 12.056566 18.798021 1.585454 1.984315 0.46644 4.831751 4.310675 0.178482 0.679195 1.16442 1942 11 26
1942-11-27 0.000434 0.132423 0.00243 1670.317986 367.243178 1.095897 0.466946 12.056629 18.797792 1.655747 1.984225 0.466434 4.831648 4.312168 0.178479 0.679138 1.165594 1942 11 27
1942-11-28 3.8e-05 0.10754 0.002533 1671.83637 365.734456 1.063407 0.466297 12.05669 18.797564 1.422982 1.984135 0.466428 4.831545 4.313728 0.178477 0.679081 1.166807 1942 11 28
1942-11-29 1.3e-05 0.092199 0.002523 1673.387507 364.192939 1.031925 0.465664 12.056745 18.797335 1.464591 1.984045 0.466421 4.831442 4.315282 0.178474 0.679025 1.168015 1942 11 29
1942-11-30 0 0.078722 0.002445 1674.93347 362.656438 1.001424 0.465036 12.0568 18.797106 1.467951 1.983955 0.466415 4.831339 4.316787 0.178472 0.678968 1.169183 1942 11 30
1942-12-01 0 0.076264 0.001325 1676.553499 361.046132 0.971874 0.464404 12.056854 18.796878 1.543472 1.984512 0.466409 4.831235 4.318248 0.181545 0.679408 1.166732 1942 12 1
1942-12-02 0 0.101849 0.001286 1677.87793 359.72972 0.943244 0.46375 12.056917 18.796649 1.222256 1.985058 0.466402 4.831132 4.319691 0.184565 0.67984 1.164289 1942 12 2
1942-12-03 0 0.084586 0.001023 1678.858325 358.755712 0.915504 0.463101 12.05699 18.79642 0.895484 1.985592 0.466396 4.831029 4.320972 0.187534 0.680263 1.161748 1942 12 3
1942-12-04 0 0.078168 0.00094 1679.795141 357.825071 0.888624 0.462488 12.057057 18.796192 0.858323 1.986116 0.466389 4.830926 4.32219 0.19045 0.680678 1.159233 1942 12 4
1942-12-05 0 0.06656 0.000638 1680.420085 357.204786 0.862577 0.461894 12.05713 18.795963 0.55806 1.986627 0.466383 4.830823 4.323221 0.193314 0.681084 1.156619 1942 12 5
1942-12-06 0 0.063274 0.000527 1680.956873 356.672214 0.837337 0.461351 12.057196 18.795735 0.473189 1.987128 0.466377 4.83072 4.324166 0.196125 0.681482 1.154034 1942 12 6
1942-12-07 0.102801 2.209965 0.000346 1680.612961 357.015944 0.812876 0.460829 12.057268 18.795506 0 1.987617 0.46637 4.830617 4.3248 0.198885 0.681871 1.151798 1942 12 7
1942-12-08 0.051088 0.941872 0.001046 1681.196188 356.435972 0.792719 0.460426 12.057285 18.795277 0.545432 1.988095 0.466364 4.830514 4.32609 0.201592 0.682252 1.14972 1942 12 8
1942-12-09 0.017781 0.280334 0.000957 1682.280316 355.357588 0.76982 0.460061 12.057288 18.795049 1.034435 1.988562 0.466357 4.830411 4.327176 0.204248 0.682625 1.147691 1942 12 9
1942-12-10 0.005977 0.207806 0.000777 1683.425519 354.218811 0.74754 0.459707 12.05729 18.79482 1.043423 1.989017 0.466351 4.830308 4.32813 0.206851 0.682988 1.14566 1942 12 10
1942-12-11 0.001363 0.125667 0.000728 1684.811548 352.84043 0.72588 0.459365 12.057286 18.794592 1.280785 1.989461 0.466345 4.830205 4.329026 0.209401 0.683344 1.143685 1942 12 11
1942-12-12 0.000137 0.113449 0.000566 1686.363411 351.296901 0.704861 0.459003 12.057286 18.794363 1.451136 1.989894 0.466338 4.830102 4.329825 0.2119 0.683691 1.141654 1942 12 12
1942-12-13 7.6e-05 0.086873 0.000608 1687.800734 349.867408 0.684476 0.458623 12.057286 18.794135 1.354374 1.990316 0.466332 4.829999 4.330618 0.214346 0.68403 1.139725 1942 12 13
1942-12-14 2.6e-05 0.082166 0.000511 1689.319112 348.357211 0.664711 0.458228 12.05729 18.793906 1.43593 1.990727 0.466325 4.829896 4.331348 0.216741 0.68436 1.137777 1942 12 14
1942-12-15 1.2e-05 0.082025 0.000403 1690.911773 346.773072 0.645549 0.45781 12.057299 18.793677 1.510325 1.991127 0.466319 4.829792 4.332015 0.219083 0.684681 1.135796 1942 12 15
1942-12-16 9e-06 0.077783 0.000242 1692.498456 345.194887 0.626971 0.457358 12.057319 18.793449 1.508583 1.991515 0.466313 4.829689 4.332602 0.221373 0.684994 1.133728 1942 12 16
1942-12-17 0 0.06971 0.000507 1693.803758 343.896831 0.608958 0.456902 12.057329 18.79322 1.235281 1.991892 0.466306 4.829586 4.333266 0.22361 0.685299 1.131966 1942 12 17
1942-12-18 0 0.092846 0.000438 1694.957973 342.749936 0.591492 0.456436 12.057347 18.792992 1.06105 1.992259 0.4663 4.829483 4.33387 0.225796 0.685596 1.130231 1942 12 18
1942-12-19 0 0.096923 0.000241 1696.556079 341.161138 0.574556 0.455993 12.057361 18.792763 1.500865 1.992614 0.466294 4.82938 4.334393 0.227929 0.685883 1.128349 1942 12 19
1942-12-20 0 0.086053 0.000447 1697.921345 339.80415 0.558133 0.455549 12.057366 18.792535 1.278898 1.992958 0.466287 4.829277 4.334962 0.230011 0.686163 1.126727 1942 12 20
1942-12-21 0 0.076379 0.000363 1699.292105 338.44167 0.542207 0.455124 12.057368 18.792306 1.294062 1.993291 0.466281 4.829174 4.335484 0.23204 0.686434 1.125068 1942 12 21
1942-12-22 0 1.304049 0.000141 1699.154859 338.579789 0.526762 0.454665 12.057389 18.792077 0 1.993613 0.466274 4.829071 4.335927 0.234017 0.686696 1.123257 1942 12 22
1942-12-23 0 0.679047 0.000137 1672.777657 364.890029 0.513354 0.453317 12.05791 18.791849 0 1.993924 0.466268 4.828968 4.336499 0.235941 0.68695 1.121211 1942 12 23
1942-12-24 1.2e-05 0.663075 -9.7e-05 1631.392265 406.177001 0.769377 0.45242 12.058145 18.79162 0 1.994224 0.466262 4.828865 4.336875 0.237814 0.687196 1.119228 1942 12 24
1942-12-25 0.183375 0.345289 -0.001283 1604.981751 432.523269 1.172093 0.451369 12.058432 18.791392 0 1.994513 0.466255 4.828762 4.336656 0.239634 0.687433 1.11672 1942 12 25
1942-12-26 0.144342 2.75971 0.00024 1605.224244 432.282226 1.409611 0.450663 12.058517 18.791163 0.001018 1.994791 0.466249 4.828659 4.337093 0.241403 0.687662 1.115318 1942 12 26
1942-12-27 0.103825 1.726797 0.000559 1605.769809 431.7386 1.36838 0.450133 12.058534 18.790935 0.306897 1.995058 0.466242 4.828556 4.337749 0.243119 0.687882 1.114037 1942 12 27
1942-12-28 0.056702 0.534204 0.000463 1606.805267 430.707897 1.32835 0.449601 12.058542 18.790706 0.852473 1.995314 0.466236 4.828453 4.338239 0.244783 0.688094 1.112748 1942 12 28
1942-12-29 0.028167 0.261509 0.000522 1608.106204 429.412919 1.289551 0.449077 12.058545 18.790478 1.121698 1.995559 0.46623 4.82835 4.338738 0.246394 0.688297 1.111541 1942 12 29
1942-12-30 0.012487 0.21781 0.000517 1609.418518 428.107104 1.25185 0.448564 12.058542 18.790249 1.145413 1.995793 0.466223 4.828247 4.339228 0.247954 0.688492 1.11036 1942 12 30
1942-12-31 0.004202 0.216394 0.000494 1610.929026 426.60398 1.215243 0.448054 12.058537 18.790021 1.332329 1.996016 0.466217 4.828144 4.339706 0.249462 0.688678 1.109188 1942 12 31
1943-01-01 0.001097 0.130456 0.000386 1611.778834 425.75858 1.179728 0.447484 12.058558 18.789792 0.741453 1.996228 0.466211 4.828041 4.34014 0.250917 0.688856 1.107986 1943 1 1
1943-01-02 0.020284 0.646923 7.4e-05 1602.68646 434.825533 1.145284 0.446548 12.058792 18.789564 0 1.99643 0.466204 4.827938 4.340518 0.25232 0.689026 1.106507 1943 1 2
1943-01-03 0.765589 0.058573 -0.002468 1582.303563 455.154731 1.204418 0.445456 12.059111 18.789335 0 1.99662 0.466198 4.827835 4.33955 0.253671 0.689187 1.103941 1943 1 3
1943-01-04 0.573331 0.822928 -0.001002 1581.425153 456.032738 1.382943 0.444564 12.059313 18.789107 0 1.9968 0.466191 4.827732 4.339378 0.25497 0.68934 1.102154 1943 1 4
1943-01-05 0.404667 1.335355 0.000483 1581.122963 456.334595 1.350825 0.443814 12.059445 18.788878 0 1.996968 0.466185 4.827629 4.340523 0.256217 0.689484 1.101249 1943 1 5
1943-01-06 0.434648 0.371893 -0.000913 1556.102248 481.295184 1.314629 0.442805 12.059728 18.78865 0 1.997126 0.466179 4.827526 4.340395 0.257412 0.68962 1.09952 1943 1 6
1943-01-07 0.319261 1.53019 0.000305 1556.145585 481.250631 1.533693 0.442171 12.059786 18.788421 0 1.997273 0.466172 4.827423 4.340863 0.258554 0.689747 1.098675 1943 1 7
1943-01-08 0.228719 1.577316 0.000541 1556.265782 481.129311 1.490031 0.441643 12.059793 18.788192 0.036481 1.997409 0.466166 4.82732 4.341323 0.259645 0.689866 1.098005 1943 1 8
1943-01-09 0.160509 0.881197 0.000463 1556.485359 480.908933 1.446936 0.441125 12.059799 18.787964 0.138188 1.997534 0.466159 4.827217 4.341742 0.260683 0.689977 1.097238 1943 1 9
1943-01-10 0.114321 0.54585 -0.00035 1556.246633 481.145146 1.405027 0.440418 12.059915 18.787735 0 1.997648 0.466153 4.827114 4.341876 0.261669 0.690079 1.095959 1943 1 10
1943-01-11 0.067738 1.493788 0.000765 1556.410572 480.980337 1.366233 0.439987 12.059882 18.787507 0.024967 1.997752 0.466147 4.827011 4.342378 0.262604 0.690173 1.095521 1943 1 11
1943-01-12 0.036407 0.73245 0.000859 1557.229196 480.163615 1.326689 0.439584 12.059835 18.787279 0.647656 1.997845 0.46614 4.826908 4.342902 0.263485 0.690258 1.095168 1943 1 12
1943-01-13 0.016687 0.30528 0.000873 1558.291576 479.10409 1.288271 0.439188 12.059784 18.78705 0.881316 1.997927 0.466134 4.826805 4.343422 0.264315 0.690335 1.094844 1943 1 13
1943-01-14 0.006759 0.255347 0.000914 1559.485566 477.913895 1.250964 0.438805 12.059726 18.786822 0.986553 1.997998 0.466128 4.826702 4.343947 0.265093 0.690403 1.094569 1943 1 14
1943-01-15 0.002849 0.355974 0.001003 1561.105496 476.299573 1.214742 0.438447 12.059654 18.786593 1.323101 1.998058 0.466121 4.826599 4.344497 0.265819 0.690463 1.094375 1943 1 15
1943-01-16 0.001528 0.340959 0.001141 1562.848044 474.563431 1.179596 0.438095 12.059572 18.786365 1.439283 1.998107 0.466115 4.826496 4.345087 0.266492 0.690515 1.094318 1943 1 16
1943-01-17 0.000818 0.333526 0.001156 1564.690725 472.727715 1.145524 0.437737 12.059489 18.786136 1.522361 1.998146 0.466108 4.826393 4.345678 0.267114 0.690558 1.094302 1943 1 17
1943-01-18 0.000414 0.394897 0.00106 1566.868983 470.557827 1.112476 0.437355 12.059411 18.785908 1.78656 1.998174 0.466102 4.82629 4.346242 0.267683 0.690593 1.094246 1943 1 18
1943-01-19 0.00019 0.389043 0.001055 1569.069902 468.365449 1.080432 0.436944 12.059336 18.785679 1.812574 1.99819 0.466096 4.826187 4.346803 0.2682 0.690619 1.094222 1943 1 19
1943-01-20 6.6e-05 0.320509 0.001189 1571.024631 466.418358 1.049362 0.436523 12.059254 18.785451 1.634234 1.998197 0.466089 4.826084 4.347395 0.268665 0.690637 1.094333 1943 1 20
1943-01-21 1.7e-05 0.284096 0.001227 1572.836138 464.614019 1.019236 0.436098 12.05917 18.785222 1.527218 1.998192 0.466083 4.825981 4.347989 0.269078 0.690647 1.094516 1943 1 21
1943-01-22 0 0.266882 0.001243 1574.592612 462.864536 0.990024 0.435672 12.059085 18.784994 1.489319 1.998177 0.466076 4.825878 4.348581 0.269439 0.690648 1.094755 1943 1 22
1943-01-23 0 1.649407 0.001197 1574.436088 463.019385 0.961698 0.435231 12.059009 18.784765 0 1.99815 0.46607 4.825775 4.349149 0.269748 0.69064 1.095014 1943 1 23
1943-01-24 1.23276 1.020077 0.001318 1531.743161 505.599448 0.935815 0.433963 12.059393 18.784537 0 1.998113 0.466064 4.825672 4.349974 0.270005 0.690625 1.095133 1943 1 24
1943-01-25 1.056134 0.642285 5.1e-05 1531.434343 505.898681 1.34886 0.433136 12.059509 18.784308 0 1.998066 0.466057 4.825569 4.35009 0.270209 0.690601 1.094892 1943 1 25
1943-01-26 0.965996 0.525323 -0.000465 1531.447349 505.878933 1.312535 0.432281 12.059663 18.78408 0 1.998007 0.466051 4.825466 4.350019 0.270362 0.690568 1.094399 1943 1 26
1943-01-27 0.853965 0.889432 0.000419 1531.429772 505.89267 1.275028 0.431639 12.059719 18.783851 0.000342 1.997938 0.466044 4.825363 4.350367 0.270462 0.690527 1.094491 1943 1 27
1943-01-28 0.699551 1.160657 0.001007 1531.426957 505.891652 1.238857 0.431206 12.059675 18.783623 0.034898 1.997858 0.466038 4.82526 4.350842 0.270511 0.690478 1.094962 1943 1 28
1943-01-29 0.531979 0.989433 0.001444 1532.042679 505.274447 1.203978 0.43089 12.059576 18.783395 0.615123 1.997767 0.466032 4.825157 4.351431 0.270507 0.69042 1.095728 1943 1 29
1943-01-30 0.730353 1.172862 0.001212 1513.928624 523.337078 1.170234 0.430296 12.059632 18.783166 0 1.997676 0.466025 4.825054 4.352032 0.270503 0.690362 1.096244 1943 1 30
1943-01-31 0.504102 1.788946 0.001537 1513.043168 524.209891 1.322066 0.42998 12.059529 18.782938 0 1.997585 0.466019 4.824951 4.352665 0.2705 0.690304 1.097057 1943 1 31
1943-02-01 0.353845 2.11184 0.00167 1513.259201 523.988721 1.292635 0.429697 12.059406 18.782709 0.185199 1.997494 0.466013 4.824848 4.353326 0.270496 0.690246 1.097975 1943 2 1
1943-02-02 0.237059 0.767233 0.001731 1514.507499 522.740885 1.256174 0.429432 12.059275 18.782481 1.1577 1.997403 0.466006 4.824745 4.354003 0.270492 0.690189 1.098921 1943 2 2
1943-02-03 0.13139 1.638097 0.00179 1510.271657 526.958662 1.220613 0.42908 12.059187 18.782252 0 1.997312 0.466 4.824643 4.354753 0.270488 0.690131 1.099821 1943 2 3
1943-02-04 0.075847 2.061764 0.001913 1493.057057 544.122241 1.226918 0.428701 12.059104 18.782024 0.00011 1.997221 0.465993 4.82454 4.355551 0.270485 0.690073 1.100776 1943 2 4
1943-02-05 0.039352 2.593006 0.00178 1493.699575 543.470759 1.36815 0.42841 12.05896 18.781795 0.329144 1.997131 0.465987 4.824437 4.35624 0.270481 0.690015 1.101719 1943 2 5
1943-02-06 0.017959 0.778557 0.00165 1495.964228 541.210322 1.328778 0.428094 12.058821 18.781567 1.904834 1.99704 0.465981 4.824334 4.356906 0.270477 0.689958 1.102538 1943 2 6
1943-02-07 0.007469 0.308642 0.001767 1497.969684 539.210581 1.290521 0.427754 12.058675 18.781339 1.724642 1.996949 0.465974 4.824231 4.357605 0.270474 0.6899 1.103424 1943 2 7
1943-02-08 0.001782 0.258627 0.001695 1499.586202 537.598014 1.253372 0.427383 12.058539 18.78111 1.37806 1.996858 0.465968 4.824128 4.358277 0.27047 0.689842 1.104259 1943 2 8
1943-02-09 21.442654 2.901585 0.000487 1461.489816 575.582193 1.21733 0.426529 12.058677 18.780882 0 1.996767 0.465962 4.824025 4.358023 0.270466 0.689784 1.104894 1943 2 9
1943-02-10 20.952715 2.418181 0.001964 1460.077236 576.975317 1.606116 0.426075 12.058594 18.780653 0.137882 1.996676 0.465955 4.823922 4.359235 0.270463 0.689727 1.105855 1943 2 10
1943-02-11 19.95953 0.372126 0.001922 1460.820027 576.227003 1.572829 0.425793 12.058438 18.780425 1.41335 1.996585 0.465949 4.823819 4.359958 0.270459 0.689669 1.106844 1943 2 11
1943-02-12 17.225793 0.032502 0.001763 1460.212804 576.83242 1.533667 0.425485 12.058295 18.780197 1.454886 1.996495 0.465942 4.823716 4.36064 0.270455 0.689611 1.107731 1943 2 12
1943-02-13 14.908065 0.027255 0.001544 1459.442903 577.600104 1.506508 0.425156 12.058173 18.779968 0.976745 1.996404 0.465936 4.823613 4.361242 0.270451 0.689553 1.108496 1943 2 13
1943-02-14 13.736795 0.061449 0.001602 1459.631646 577.409057 1.477344 0.42488 12.05804 18.77974 1.033805 1.996313 0.46593 4.82351 4.361858 0.270448 0.689496 1.109294 1943 2 14
1943-02-15 11.732575 1.624877 0.001627 1457.928028 579.100596 1.442035 0.424527 12.057956 18.779511 0.074945 1.996222 0.465923 4.823407 4.362475 0.270444 0.689438 1.110114 1943 2 15
1943-02-16 11.276075 0.160637 0.001427 1458.441889 578.584085 1.415405 0.424236 12.057848 18.779283 0.763567 1.996131 0.465917 4.823304 4.363035 0.27044 0.68938 1.110831 1943 2 16
1943-02-17 11.072307 0.226587 0.001544 1459.332432 577.692463 1.377018 0.42401 12.057719 18.779055 0.887459 1.99604 0.46591 4.823202 4.363619 0.270437 0.689323 1.111627 1943 2 17
